Date,Ticker,Open,High,Low,Close,Volume
2023-02-21,HDFCBANK,1554.2,1575.62,1551.7,1558.29,4199242
2023-02-22,HDFCBANK,1561.83,1574.59,1537.42,1563.71,3290243
2023-02-23,HDFCBANK,1574.64,1597.92,1572.8,1575.02,2625372
2023-02-24,HDFCBANK,1560.69,1596.37,1558.63,1567.83,2031208
2023-02-27,HDFCBANK,1579.87,1622.85,1558.83,1572.47,4193103
2023-02-28,HDFCBANK,1588.11,1601.64,1575.41,1584.69,4754080
2023-03-01,HDFCBANK,1569.48,1614.62,1561.38,1572.26,4384195
2023-03-02,HDFCBANK,1568.05,1576.21,1565.74,1570.9,4868428
2023-03-03,HDFCBANK,1569.15,1578.85,1568.13,1569.96,1897560
2023-03-06,HDFCBANK,1590.59,1595.5,1585.52,1588.58,4889765
2023-03-07,HDFCBANK,1559.85,1574.12,1558.92,1565.39,5319035
2023-03-08,HDFCBANK,1559.73,1570.59,1547.3,1564.6,1547951
2023-03-09,HDFCBANK,1613.19,1632.99,1606.18,1607.41,1271155
2023-03-10,HDFCBANK,1630.19,1637.75,1615.61,1634.17,2827331
2023-03-13,HDFCBANK,1663.7,1684.98,1647.4,1665.7,2847781
2023-03-14,HDFCBANK,1672.83,1673.69,1662.94,1666.64,3763490
2023-03-15,HDFCBANK,1677.24,1679.36,1668.62,1674.51,4529498
2023-03-16,HDFCBANK,1695.86,1705.68,1683.33,1698.55,1518869
2023-03-17,HDFCBANK,1739.63,1757.19,1732.48,1736.44,5598416
2023-03-20,HDFCBANK,1681.89,1714.84,1680.72,1690.01,2615472
2023-03-21,HDFCBANK,1663.45,1672.22,1643.8,1659.54,3393158
2023-03-22,HDFCBANK,1690.39,1694.63,1686.93,1690.61,1475830
2023-03-23,HDFCBANK,1689.72,1692.22,1676.07,1684.44,4074065
2023-03-24,HDFCBANK,1676.63,1692.53,1660.08,1669.04,2764460
2023-03-27,HDFCBANK,1647.33,1665.24,1631.1,1640.35,4592773
2023-03-28,HDFCBANK,1634.68,1649.87,1626.33,1628.02,3041557
2023-03-29,HDFCBANK,1596.91,1625.94,1589.96,1596.72,2698354
2023-03-30,HDFCBANK,1642.21,1652.75,1641.83,1644.51,5322635
2023-03-31,HDFCBANK,1643.79,1664.32,1641.45,1644.36,4092415
2023-04-03,HDFCBANK,1646.51,1648.32,1631.74,1643.39,4606728
2023-04-04,HDFCBANK,1663.7,1683.8,1651.09,1657.34,4906538
2023-04-05,HDFCBANK,1675.27,1687.48,1673.58,1680.19,5533070
2023-04-06,HDFCBANK,1710.08,1732.4,1689.44,1702.96,1017362
2023-04-07,HDFCBANK,1734.58,1751.46,1705.48,1729.13,3016463
2023-04-10,HDFCBANK,1722.51,1728.34,1693.78,1714.3,5160090
2023-04-11,HDFCBANK,1714.03,1731.64,1690.48,1707.54,4467446
2023-04-12,HDFCBANK,1722.61,1743.1,1716.34,1726.41,3316219
2023-04-13,HDFCBANK,1707.33,1715.15,1706.92,1714.08,3985390
2023-04-14,HDFCBANK,1707.69,1715.62,1706.23,1714.34,881629
2023-04-17,HDFCBANK,1720.72,1728.5,1710.66,1724.32,3165392
2023-04-18,HDFCBANK,1745.75,1757.34,1733.18,1743.76,3388638
2023-04-19,HDFCBANK,1706.45,1718.2,1698.66,1701.27,5823434
2023-04-20,HDFCBANK,1725.62,1730.65,1712.98,1718.76,1304295
2023-04-21,HDFCBANK,1715.64,1724.11,1710.57,1713.52,5120502
2023-04-24,HDFCBANK,1722.4,1734.14,1721.75,1730.96,2578744
2023-04-25,HDFCBANK,1744.78,1758.4,1743.85,1750.27,3192978
2023-04-26,HDFCBANK,1783.34,1795.58,1777.84,1790.51,2232410
2023-04-27,HDFCBANK,1822.67,1825.19,1817.57,1825.16,1611885
2023-04-28,HDFCBANK,1860.34,1864.46,1857.44,1860.31,2450039
2023-05-01,HDFCBANK,1890.04,1905.57,1880.6,1898.71,6007885
2023-05-02,HDFCBANK,1904.0,1917.23,1898.02,1906.89,1722438
2023-05-03,HDFCBANK,1902.05,1915.19,1893.36,1908.17,2023765
2023-05-04,HDFCBANK,1934.89,1954.55,1925.92,1932.05,935182
2023-05-05,HDFCBANK,1951.69,1969.96,1951.36,1952.39,928007
2023-05-08,HDFCBANK,1944.29,1963.23,1935.99,1944.38,2645502
2023-05-09,HDFCBANK,1954.45,1975.2,1945.39,1955.86,4571380
2023-05-10,HDFCBANK,1964.25,1969.02,1937.54,1955.33,3411448
2023-05-11,HDFCBANK,1927.01,1941.53,1921.68,1932.52,2576970
2023-05-12,HDFCBANK,1968.52,1982.11,1960.53,1968.19,4380908
2023-05-15,HDFCBANK,1974.79,1976.92,1969.35,1970.14,4185320
2023-05-16,HDFCBANK,2029.06,2033.77,2021.54,2027.91,5103192
2023-05-17,HDFCBANK,1991.23,2013.5,1975.31,1982.72,2869057
2023-05-18,HDFCBANK,1965.36,1976.88,1962.48,1967.76,2906788
2023-05-19,HDFCBANK,1968.37,1989.28,1966.87,1969.09,922943
2023-05-22,HDFCBANK,1992.91,2003.76,1991.33,2001.14,2963297
2023-05-23,HDFCBANK,2014.99,2035.39,2010.85,2012.8,2679701
2023-05-24,HDFCBANK,2017.74,2024.87,2017.5,2022.02,2236560
2023-05-25,HDFCBANK,1984.03,2003.53,1978.92,1990.79,4627529
2023-05-26,HDFCBANK,1960.11,1993.39,1951.28,1959.24,3618240
2023-05-29,HDFCBANK,1969.18,2005.46,1954.55,1968.54,2062771
2023-05-30,HDFCBANK,1923.54,1954.16,1921.17,1931.73,4581849
2023-05-31,HDFCBANK,1921.62,1925.89,1904.7,1917.82,3934941
2023-06-01,HDFCBANK,1934.13,1963.71,1929.86,1931.74,5220519
2023-06-02,HDFCBANK,1899.84,1910.09,1891.33,1905.77,5210262
2023-06-05,HDFCBANK,1948.92,1971.18,1942.27,1949.52,5479716
2023-06-06,HDFCBANK,1988.02,1994.69,1961.55,1983.65,3438251
2023-06-07,HDFCBANK,1941.48,1947.65,1933.04,1940.91,2485917
2023-06-08,HDFCBANK,1914.16,1930.28,1910.84,1916.16,2003704
2023-06-09,HDFCBANK,1852.92,1873.03,1835.36,1856.22,1094614
2023-06-12,HDFCBANK,1838.43,1850.51,1831.86,1836.4,1887981
2023-06-13,HDFCBANK,1864.77,1879.41,1847.76,1856.62,3781730
2023-06-14,HDFCBANK,1849.47,1849.6,1840.05,1846.3,5111982
2023-06-15,HDFCBANK,1850.76,1879.89,1839.75,1858.66,1894881
2023-06-16,HDFCBANK,1819.14,1834.53,1811.82,1819.86,1785067
2023-06-19,HDFCBANK,1847.9,1851.96,1830.64,1840.71,3275256
2023-06-20,HDFCBANK,1819.45,1847.71,1819.22,1826.86,3024275
2023-06-21,HDFCBANK,1836.51,1856.79,1818.94,1827.58,4314846
2023-06-22,HDFCBANK,1833.8,1865.29,1809.7,1825.6,4538955
2023-06-23,HDFCBANK,1786.23,1794.41,1778.73,1793.79,1478949
2023-06-26,HDFCBANK,1773.1,1805.49,1743.83,1765.45,2193239
2023-06-27,HDFCBANK,1787.48,1791.3,1782.9,1789.93,2145509
2023-06-28,HDFCBANK,1806.56,1812.27,1789.3,1800.35,2060118
2023-06-29,HDFCBANK,1825.92,1836.87,1816.03,1827.41,3497813
2023-06-30,HDFCBANK,1835.05,1860.7,1831.24,1836.14,847768
2023-07-03,HDFCBANK,1842.7,1854.4,1834.19,1840.23,2713068
2023-07-04,HDFCBANK,1801.62,1812.65,1782.67,1796.69,2024660
2023-07-05,HDFCBANK,1781.94,1798.68,1769.85,1790.29,2744861
2023-07-06,HDFCBANK,1791.67,1798.57,1784.34,1790.0,2381866
2023-07-07,HDFCBANK,1834.27,1855.48,1833.51,1840.03,4738552
2023-07-10,HDFCBANK,1855.36,1863.92,1839.98,1858.22,5302678
2023-07-11,HDFCBANK,1896.14,1905.1,1889.56,1899.03,1925722
2023-07-12,HDFCBANK,1914.81,1932.39,1908.86,1915.4,3048941
2023-07-13,HDFCBANK,1893.69,1920.8,1888.91,1896.84,2926209
2023-07-14,HDFCBANK,1892.91,1910.04,1887.14,1900.37,2730311
2023-07-17,HDFCBANK,1900.33,1916.91,1898.8,1907.09,3389808
2023-07-18,HDFCBANK,1873.81,1890.25,1858.29,1882.59,2681331
2023-07-19,HDFCBANK,1872.34,1874.1,1850.2,1872.9,4384075
2023-07-20,HDFCBANK,1876.41,1881.22,1854.44,1867.92,1781065
2023-07-21,HDFCBANK,1903.46,1925.62,1900.24,1910.8,1354795
2023-07-24,HDFCBANK,1864.63,1875.48,1856.03,1856.35,4607746
2023-07-25,HDFCBANK,1892.78,1894.06,1869.24,1888.37,5792330
2023-07-26,HDFCBANK,1866.74,1892.48,1850.93,1864.18,4345252
2023-07-27,HDFCBANK,1831.77,1845.7,1809.27,1829.11,3609293
2023-07-28,HDFCBANK,1866.07,1873.63,1852.42,1859.99,3425809
2023-07-31,HDFCBANK,1872.17,1880.65,1868.0,1879.56,5190865
2023-08-01,HDFCBANK,1913.37,1941.71,1903.43,1913.28,2897338
2023-08-02,HDFCBANK,1939.09,1942.66,1929.57,1935.28,1992156
2023-08-03,HDFCBANK,1994.07,2006.68,1985.11,1992.34,4793723
2023-08-04,HDFCBANK,2015.1,2018.41,1995.75,2008.42,3762598
2023-08-07,HDFCBANK,1995.9,2009.75,1986.19,2004.47,2840129
2023-08-08,HDFCBANK,2018.4,2023.27,2013.43,2014.56,4924060
2023-08-09,HDFCBANK,2051.09,2059.8,2044.84,2050.39,1762662
2023-08-10,HDFCBANK,2026.13,2046.72,2016.25,2028.58,1661344
2023-08-11,HDFCBANK,2007.39,2010.96,1999.98,2010.6,1669484
2023-08-14,HDFCBANK,2004.78,2029.36,1997.01,2002.36,1420409
2023-08-15,HDFCBANK,1952.25,1965.87,1932.56,1944.65,4659468
2023-08-16,HDFCBANK,1948.77,1959.45,1930.97,1948.84,4824416
2023-08-17,HDFCBANK,1904.63,1937.78,1887.83,1898.47,6284106
2023-08-18,HDFCBANK,1898.44,1905.2,1873.39,1900.3,1219238
2023-08-21,HDFCBANK,1916.23,1936.41,1911.71,1923.88,1684314
2023-08-22,HDFCBANK,1903.12,1936.29,1884.17,1911.5,5272200
2023-08-23,HDFCBANK,1948.57,1988.52,1945.94,1957.35,5354447
2023-08-24,HDFCBANK,1915.85,1918.65,1902.13,1918.15,3471294
2023-08-25,HDFCBANK,1947.66,1958.39,1944.6,1950.84,4459549
2023-08-28,HDFCBANK,1974.09,1976.68,1959.32,1969.8,2640864
2023-08-29,HDFCBANK,1928.13,1938.85,1915.08,1923.46,4345481
2023-08-30,HDFCBANK,1989.32,2017.47,1983.32,1998.3,5729698
2023-08-31,HDFCBANK,1991.39,2005.52,1985.45,1996.96,3462749
2023-09-01,HDFCBANK,1968.56,1974.54,1968.53,1973.01,1779111
2023-09-04,HDFCBANK,1935.87,1958.34,1929.1,1934.95,2810779
2023-09-05,HDFCBANK,1922.56,1934.11,1920.18,1929.42,4141765
2023-09-06,HDFCBANK,1919.36,1941.87,1914.56,1926.41,4107371
2023-09-07,HDFCBANK,1938.16,1942.48,1925.28,1929.6,3443027
2023-09-08,HDFCBANK,1927.85,1934.32,1919.68,1922.0,2992686
2023-09-11,HDFCBANK,1933.35,1941.24,1924.08,1939.54,3442930
2023-09-12,HDFCBANK,1927.67,1930.31,1914.79,1929.47,3400793
2023-09-13,HDFCBANK,1875.6,1883.97,1869.26,1878.31,2769709
2023-09-14,HDFCBANK,1880.26,1900.43,1863.51,1874.8,4269040
2023-09-15,HDFCBANK,1814.27,1825.26,1811.74,1814.08,5332634
2023-09-18,HDFCBANK,1816.7,1834.59,1814.68,1823.49,2367726
2023-09-19,HDFCBANK,1803.36,1835.17,1794.11,1799.06,4900420
2023-09-20,HDFCBANK,1801.71,1818.24,1791.55,1803.57,3525785
2023-09-21,HDFCBANK,1833.1,1873.24,1815.65,1837.46,3031298
2023-09-22,HDFCBANK,1811.36,1822.1,1800.81,1813.62,3840694
2023-09-25,HDFCBANK,1841.13,1868.35,1837.89,1841.17,3242669
2023-09-26,HDFCBANK,1827.56,1844.69,1825.44,1830.43,2779019
2023-09-27,HDFCBANK,1871.49,1923.41,1861.39,1876.33,1658288
2023-09-28,HDFCBANK,1865.27,1869.22,1860.81,1867.17,1757671
2023-09-29,HDFCBANK,1836.87,1862.87,1828.05,1845.74,1228904
2023-10-02,HDFCBANK,1869.07,1869.97,1849.56,1863.99,3188041
2023-10-03,HDFCBANK,1846.96,1877.44,1842.16,1853.06,2997441
2023-10-04,HDFCBANK,1823.41,1833.0,1809.58,1831.76,4215726
2023-10-05,HDFCBANK,1822.75,1828.97,1807.29,1819.95,3123889
2023-10-06,HDFCBANK,1824.19,1846.72,1812.11,1819.21,2952197
2023-10-09,HDFCBANK,1859.95,1881.12,1847.74,1854.13,4492661
2023-10-10,HDFCBANK,1804.88,1816.78,1787.9,1805.0,3428202
2023-10-11,HDFCBANK,1800.66,1810.88,1797.34,1805.98,3852193
2023-10-12,HDFCBANK,1826.57,1856.35,1815.79,1822.25,4614633
2023-10-13,HDFCBANK,1831.24,1854.54,1824.38,1827.59,1025062
2023-10-16,HDFCBANK,1857.1,1882.87,1843.48,1861.82,5780784
2023-10-17,HDFCBANK,1867.8,1869.06,1853.46,1860.3,4583195
2023-10-18,HDFCBANK,1848.56,1889.71,1848.47,1855.9,5042817
2023-10-19,HDFCBANK,1880.8,1883.84,1871.16,1871.77,4671371
2023-10-20,HDFCBANK,1881.54,1884.29,1855.53,1874.79,2341903
2023-10-23,HDFCBANK,1868.48,1890.11,1864.17,1864.98,5155455
2023-10-24,HDFCBANK,1887.16,1901.35,1867.13,1878.92,3160268
2023-10-25,HDFCBANK,1866.38,1880.68,1857.89,1862.24,5316186
2023-10-26,HDFCBANK,1841.06,1858.62,1837.94,1846.78,4551582
2023-10-27,HDFCBANK,1832.52,1843.02,1819.23,1833.58,4533480
2023-10-30,HDFCBANK,1861.05,1879.66,1853.63,1869.06,4028091
2023-10-31,HDFCBANK,1785.07,1806.44,1779.8,1787.04,5146028
2023-11-01,HDFCBANK,1801.7,1802.96,1797.28,1797.36,4422302
2023-11-02,HDFCBANK,1796.58,1814.83,1787.15,1798.62,3762208
2023-11-03,HDFCBANK,1754.19,1774.83,1752.38,1757.17,3230741
2023-11-06,HDFCBANK,1766.88,1773.24,1761.68,1765.2,4896800
2023-11-07,HDFCBANK,1784.0,1791.34,1755.9,1777.38,1145445
2023-11-08,HDFCBANK,1784.4,1800.58,1783.46,1792.51,1196005
2023-11-09,HDFCBANK,1725.58,1734.56,1713.95,1727.56,2211668
2023-11-10,HDFCBANK,1755.3,1762.51,1751.29,1761.32,3257597
2023-11-13,HDFCBANK,1747.01,1751.33,1736.5,1743.6,4363615
2023-11-14,HDFCBANK,1753.89,1763.58,1744.61,1760.83,2046798
2023-11-15,HDFCBANK,1782.52,1797.39,1777.51,1779.59,2475699
2023-11-16,HDFCBANK,1754.5,1759.84,1730.96,1758.26,3999594
2023-11-17,HDFCBANK,1769.65,1777.25,1769.47,1774.99,1282135
2023-11-20,HDFCBANK,1773.53,1796.08,1753.52,1765.82,3184812
2023-11-21,HDFCBANK,1707.47,1730.67,1702.2,1715.73,5420516
2023-11-22,HDFCBANK,1743.3,1757.61,1738.84,1744.39,3718379
2023-11-23,HDFCBANK,1717.68,1727.29,1700.46,1725.94,2103089
2023-11-24,HDFCBANK,1705.52,1723.27,1698.32,1705.8,2230413
2023-11-27,HDFCBANK,1696.59,1710.48,1692.46,1696.57,3368517
2023-11-28,HDFCBANK,1700.38,1703.94,1696.28,1703.42,1998265
2023-11-29,HDFCBANK,1696.17,1707.87,1684.02,1702.43,1350337
2023-11-30,HDFCBANK,1713.8,1730.13,1712.35,1715.92,3886004
2023-12-01,HDFCBANK,1687.31,1697.43,1680.35,1684.41,3222098
2023-12-04,HDFCBANK,1672.08,1681.36,1667.21,1667.37,1787412
2023-12-05,HDFCBANK,1665.54,1677.46,1655.16,1665.03,2773571
2023-12-06,HDFCBANK,1711.78,1742.87,1687.68,1710.24,5291774
2023-12-07,HDFCBANK,1702.78,1710.2,1698.47,1707.89,1694509
2023-12-08,HDFCBANK,1730.73,1735.66,1728.99,1734.42,5373807
2023-12-11,HDFCBANK,1729.86,1752.77,1723.68,1735.73,1160464
2023-12-12,HDFCBANK,1720.08,1729.79,1703.89,1724.4,3183826
2023-12-13,HDFCBANK,1714.1,1738.84,1707.8,1718.83,4334420
2023-12-14,HDFCBANK,1715.49,1725.95,1712.5,1715.16,2614071
2023-12-15,HDFCBANK,1731.18,1748.25,1724.53,1730.1,1799868
2023-12-18,HDFCBANK,1771.95,1779.88,1745.46,1764.1,1066513
2023-12-19,HDFCBANK,1768.0,1785.06,1746.59,1773.4,1194536
2023-12-20,HDFCBANK,1806.08,1827.96,1796.52,1803.52,5431267
2023-12-21,HDFCBANK,1785.36,1788.89,1777.62,1779.71,1809223
2023-12-22,HDFCBANK,1770.87,1800.64,1755.25,1769.8,2800541
2023-12-25,HDFCBANK,1748.04,1756.34,1731.68,1752.33,980149
2023-12-26,HDFCBANK,1756.27,1767.06,1736.91,1760.45,1777701
2023-12-27,HDFCBANK,1743.94,1759.82,1742.58,1752.01,4754061
2023-12-28,HDFCBANK,1766.95,1786.15,1765.99,1770.39,3664703
2023-12-29,HDFCBANK,1752.13,1764.82,1745.87,1747.85,4498868
2024-01-01,HDFCBANK,1741.37,1750.84,1737.01,1749.29,4380653
2024-01-02,HDFCBANK,1761.62,1773.92,1751.14,1766.58,3236363
2024-01-03,HDFCBANK,1720.15,1720.78,1705.92,1716.61,6113154
2024-01-04,HDFCBANK,1773.75,1813.3,1765.3,1768.75,1957858
2024-01-05,HDFCBANK,1761.35,1779.44,1757.51,1762.14,3674020
2024-01-08,HDFCBANK,1716.65,1734.09,1705.64,1713.26,1680020
2024-01-09,HDFCBANK,1715.51,1723.96,1689.65,1717.43,3077885
2024-01-10,HDFCBANK,1712.78,1721.12,1708.59,1718.62,3035957
2024-01-11,HDFCBANK,1715.27,1752.96,1709.14,1717.02,2187016
2024-01-12,HDFCBANK,1742.79,1752.97,1730.02,1741.4,5276468
2024-01-15,HDFCBANK,1768.0,1775.21,1745.9,1760.11,3231012
2024-01-16,HDFCBANK,1760.23,1795.97,1742.71,1767.85,2417060
2024-01-17,HDFCBANK,1779.55,1796.91,1754.33,1779.42,959547
2024-01-18,HDFCBANK,1774.17,1806.92,1766.48,1777.21,4582634
2024-01-19,HDFCBANK,1822.49,1823.06,1817.75,1822.34,5135595
2024-01-22,HDFCBANK,1776.88,1797.66,1771.06,1785.38,3304356
2024-01-23,HDFCBANK,1785.92,1805.87,1783.73,1789.27,3839117
2024-01-24,HDFCBANK,1797.02,1803.24,1789.62,1791.29,3367157
2024-01-25,HDFCBANK,1813.19,1827.64,1812.09,1812.21,3353959
2024-01-26,HDFCBANK,1790.43,1820.3,1780.65,1791.32,2757030
2024-01-29,HDFCBANK,1744.75,1774.85,1729.78,1748.5,3733981
2024-01-30,HDFCBANK,1749.19,1771.76,1741.92,1752.73,1331894
2024-01-31,HDFCBANK,1757.97,1773.36,1751.03,1760.03,1990829
2024-02-01,HDFCBANK,1803.55,1805.95,1781.68,1797.52,5446611
2024-02-02,HDFCBANK,1774.47,1789.68,1758.32,1766.22,1046831
2024-02-05,HDFCBANK,1794.3,1800.48,1787.37,1795.4,4463383
2024-02-06,HDFCBANK,1854.33,1859.79,1851.49,1856.31,1320246
2024-02-07,HDFCBANK,1853.32,1853.48,1835.02,1846.92,1531852
2024-02-08,HDFCBANK,1812.91,1831.34,1802.69,1814.24,2449268
2024-02-09,HDFCBANK,1805.27,1822.97,1802.22,1804.33,3588693
2024-02-12,HDFCBANK,1800.22,1811.36,1796.82,1805.08,1502698
2024-02-13,HDFCBANK,1824.22,1824.43,1810.18,1819.79,2300585
2024-02-14,HDFCBANK,1805.76,1810.76,1798.71,1805.18,2965454
2024-02-15,HDFCBANK,1851.02,1864.3,1838.48,1845.32,3144149
2024-02-16,HDFCBANK,1822.25,1835.44,1803.87,1817.15,4765918
2024-02-19,HDFCBANK,1768.77,1788.03,1765.88,1773.83,4018032
2024-02-20,HDFCBANK,1805.81,1808.54,1786.77,1801.92,4360827
2024-02-21,HDFCBANK,1751.07,1755.29,1734.37,1745.83,4211073
2024-02-22,HDFCBANK,1738.55,1745.33,1727.43,1741.23,1868672
2024-02-23,HDFCBANK,1813.36,1828.1,1801.68,1819.32,2122837
2024-02-26,HDFCBANK,1810.36,1823.63,1797.61,1819.41,4369514
2024-02-27,HDFCBANK,1790.6,1818.97,1779.24,1791.48,1452951
2024-02-28,HDFCBANK,1787.79,1813.38,1782.7,1790.43,3316875
2024-02-29,HDFCBANK,1790.53,1792.37,1783.39,1789.55,1334649
2024-03-01,HDFCBANK,1788.38,1807.61,1772.21,1793.98,3966550
2024-03-04,HDFCBANK,1817.6,1826.66,1803.39,1811.09,2979100
2024-03-05,HDFCBANK,1781.0,1809.58,1769.57,1785.32,2297162
2024-03-06,HDFCBANK,1823.41,1833.6,1821.56,1828.41,4954533
2024-03-07,HDFCBANK,1834.75,1844.55,1832.23,1835.1,3717019
2024-03-08,HDFCBANK,1854.25,1865.28,1834.55,1854.27,2943194
2024-03-11,HDFCBANK,1833.2,1860.14,1811.17,1838.44,2452468
2024-03-12,HDFCBANK,1867.99,1879.24,1865.78,1872.26,2212009
2024-03-13,HDFCBANK,1859.79,1882.22,1857.32,1865.95,4759850
2024-03-14,HDFCBANK,1877.71,1878.09,1862.37,1873.62,2208022
2024-03-15,HDFCBANK,1854.71,1864.13,1838.82,1849.71,2360192
2024-03-18,HDFCBANK,1823.79,1849.45,1818.18,1824.48,1270436
2024-03-19,HDFCBANK,1846.49,1850.45,1836.92,1842.55,4252521
2024-03-20,HDFCBANK,1835.86,1844.24,1830.16,1831.54,3663337
2024-03-21,HDFCBANK,1803.63,1817.19,1795.83,1810.18,4430136
2024-03-22,HDFCBANK,1802.7,1810.86,1782.6,1794.34,3157827
2024-03-25,HDFCBANK,1818.21,1825.78,1808.83,1812.39,2991655
2024-03-26,HDFCBANK,1791.58,1819.69,1775.1,1796.89,2473535
2024-03-27,HDFCBANK,1788.7,1808.22,1788.02,1794.33,4389957
2024-03-28,HDFCBANK,1788.38,1800.89,1787.12,1795.1,4910749
2024-03-29,HDFCBANK,1741.62,1750.67,1718.56,1747.94,3829381
2024-04-01,HDFCBANK,1716.94,1732.48,1698.7,1712.69,5356314
2024-04-02,HDFCBANK,1720.63,1727.69,1712.67,1721.15,3987834
2024-04-03,HDFCBANK,1708.67,1720.1,1687.21,1703.85,2111357
2024-04-04,HDFCBANK,1733.89,1736.02,1726.38,1729.63,5032145
2024-04-05,HDFCBANK,1755.41,1768.58,1744.98,1753.58,3327750
2024-04-08,HDFCBANK,1775.02,1786.88,1761.9,1771.72,2684354
2024-04-09,HDFCBANK,1809.08,1818.17,1802.21,1817.84,1025757
2024-04-10,HDFCBANK,1812.7,1842.64,1808.85,1816.12,4274191
2024-04-11,HDFCBANK,1835.63,1880.52,1825.11,1833.1,3278223
2024-04-12,HDFCBANK,1809.64,1844.75,1798.43,1818.56,2508899
2024-04-15,HDFCBANK,1873.71,1893.34,1858.01,1882.5,5257139
2024-04-16,HDFCBANK,1942.75,1954.05,1935.27,1935.94,5716044
2024-04-17,HDFCBANK,1940.24,1941.94,1924.74,1936.68,2602710
2024-04-18,HDFCBANK,1943.05,1955.77,1939.63,1947.62,2686027
2024-04-19,HDFCBANK,1989.21,2008.17,1976.46,1985.48,5008029
2024-04-22,HDFCBANK,1987.63,1991.57,1979.76,1981.83,4346359
2024-04-23,HDFCBANK,1960.33,1975.88,1955.87,1964.12,4689835
2024-04-24,HDFCBANK,1979.51,1995.8,1975.27,1988.74,1244755
2024-04-25,HDFCBANK,1999.99,2016.81,1975.32,1991.37,955953
2024-04-26,HDFCBANK,1993.82,2020.91,1982.58,1996.91,3791240
2024-04-29,HDFCBANK,1966.39,1997.08,1965.36,1974.16,1143843
2024-04-30,HDFCBANK,1927.52,1939.04,1910.65,1927.68,4205257
2024-05-01,HDFCBANK,1939.68,1943.47,1926.18,1934.49,1607306
2024-05-02,HDFCBANK,1954.13,2008.2,1945.41,1959.58,5474632
2024-05-03,HDFCBANK,1949.33,1958.29,1946.06,1953.83,2413722
2024-05-06,HDFCBANK,1988.82,1993.98,1977.61,1993.95,1438265
2024-05-07,HDFCBANK,1984.54,1986.64,1961.03,1974.83,1424235
2024-05-08,HDFCBANK,1940.43,1947.13,1920.06,1946.32,3277322
2024-05-09,HDFCBANK,1946.38,1966.27,1943.44,1944.91,4835167
2024-05-10,HDFCBANK,1951.35,1959.71,1937.98,1943.09,834036
2024-05-13,HDFCBANK,1957.64,1974.06,1955.62,1964.58,3879546
2024-05-14,HDFCBANK,1952.96,1963.2,1938.51,1943.81,4014665
2024-05-15,HDFCBANK,1990.71,2004.91,1980.64,1981.84,2920180
2024-05-16,HDFCBANK,2045.46,2054.52,2037.27,2037.62,1145196
2024-05-17,HDFCBANK,2031.14,2043.1,2022.08,2036.95,1327488
2024-05-20,HDFCBANK,2076.14,2077.2,2049.9,2073.36,4206974
2024-05-21,HDFCBANK,2048.7,2050.07,2029.37,2043.37,3965593
2024-05-22,HDFCBANK,2084.89,2086.51,2073.77,2074.81,3244285
2024-05-23,HDFCBANK,2099.19,2120.89,2087.39,2105.92,4292452
2024-05-24,HDFCBANK,2137.67,2147.33,2116.08,2132.0,2277773
2024-05-27,HDFCBANK,2128.57,2163.17,2122.69,2132.01,1831896
2024-05-28,HDFCBANK,2039.44,2079.18,2025.01,2046.08,1355400
2024-05-29,HDFCBANK,2026.63,2029.41,2020.25,2028.22,4797612
2024-05-30,HDFCBANK,2016.88,2074.43,1993.53,2010.97,4017271
2024-05-31,HDFCBANK,1983.35,2002.6,1976.71,1984.05,4185011
2024-06-03,HDFCBANK,1988.64,1996.75,1985.84,1987.89,1468912
2024-06-04,HDFCBANK,1986.49,1998.51,1972.61,1976.7,4818669
2024-06-05,HDFCBANK,1952.47,1960.42,1938.32,1954.44,3162691
2024-06-06,HDFCBANK,1928.33,1935.03,1917.37,1926.11,4523178
2024-06-07,HDFCBANK,1904.76,1916.51,1903.64,1907.33,914630
2024-06-10,HDFCBANK,1935.86,1961.33,1931.33,1937.94,2228711
2024-06-11,HDFCBANK,1924.27,1940.44,1908.83,1920.51,5004326
2024-06-12,HDFCBANK,1915.48,1920.63,1903.85,1907.13,2251390
2024-06-13,HDFCBANK,1896.19,1905.53,1884.31,1895.39,1257742
2024-06-14,HDFCBANK,1909.94,1919.56,1899.16,1904.83,1461979
2024-06-17,HDFCBANK,1909.58,1929.27,1903.14,1917.46,1580787
2024-06-18,HDFCBANK,1832.54,1852.52,1831.08,1837.85,2058851
2024-06-19,HDFCBANK,1864.77,1872.37,1859.5,1864.73,3519573
2024-06-20,HDFCBANK,1893.9,1906.63,1885.89,1903.03,3896176
2024-06-21,HDFCBANK,1871.03,1897.95,1867.93,1875.67,2010062
2024-06-24,HDFCBANK,1851.03,1881.74,1848.79,1850.71,1456991
2024-06-25,HDFCBANK,1830.57,1842.8,1827.79,1839.49,1643619
2024-06-26,HDFCBANK,1816.23,1840.51,1813.03,1820.52,4205125
2024-06-27,HDFCBANK,1826.9,1851.68,1825.26,1826.64,1837634
2024-06-28,HDFCBANK,1779.23,1793.73,1774.16,1777.93,5401048
2024-07-01,HDFCBANK,1758.15,1766.32,1719.12,1750.7,2292308
2024-07-02,HDFCBANK,1791.83,1798.57,1780.16,1789.23,2754551
2024-07-03,HDFCBANK,1765.01,1780.34,1760.88,1766.52,3499404
2024-07-04,HDFCBANK,1805.67,1812.87,1795.6,1797.93,4654421
