Date,Ticker,Open,High,Low,Close,Volume,Daily_Return_Pct,SMA_7,SMA_30,RSI_14,BB_Upper,BB_Lower,BB_Mid,Value_Traded_Cr
2023-09-15,HDFCBANK,1814.27,1825.26,1811.74,1814.08,5332634,-3.2387,1898.26,1946.84,27.55,2014.29,1845.89,1930.09,967.38
2023-09-18,HDFCBANK,1816.7,1834.59,1814.68,1823.49,2367726,0.5187,1883.1,1940.8,33.87,2021.86,1828.28,1925.07,431.75
2023-09-19,HDFCBANK,1803.36,1835.17,1794.11,1799.06,4900420,-1.3397,1865.54,1933.62,11.61,2031.43,1807.47,1919.45,881.61
2023-09-20,HDFCBANK,1801.71,1818.24,1791.55,1803.57,3525785,0.2507,1846.11,1925.39,13.19,2033.48,1790.04,1911.76,635.9
2023-09-21,HDFCBANK,1833.1,1873.24,1815.65,1837.46,3031298,1.8791,1832.97,1919.02,25.14,2033.82,1781.63,1907.73,556.99
2023-09-22,HDFCBANK,1811.36,1822.1,1800.81,1813.62,3840694,-1.2974,1823.73,1912.45,26.52,2031.92,1769.81,1900.87,696.56
2023-09-25,HDFCBANK,1841.13,1868.35,1837.89,1841.17,3242669,1.5191,1818.92,1907.08,34.27,2023.86,1765.01,1894.43,597.03
2023-09-26,HDFCBANK,1827.56,1844.69,1825.44,1830.43,2779019,-0.5833,1821.26,1903.27,33.35,2021.48,1758.08,1889.78,508.68
2023-09-27,HDFCBANK,1871.49,1923.41,1861.39,1876.33,1658288,2.5076,1828.81,1900.86,41.95,2005.12,1762.25,1883.68,311.15
2023-09-28,HDFCBANK,1865.27,1869.22,1860.81,1867.17,1757671,-0.4882,1838.54,1899.81,41.75,1986.4,1767.99,1877.19,328.19
2023-09-29,HDFCBANK,1836.87,1862.87,1828.05,1845.74,1228904,-1.1477,1844.56,1898.0,36.05,1970.98,1770.68,1870.83,226.82
2023-10-02,HDFCBANK,1869.07,1869.97,1849.56,1863.99,3188041,0.9888,1848.35,1896.0,40.5,1962.79,1771.77,1867.28,594.25
2023-10-03,HDFCBANK,1846.96,1877.44,1842.16,1853.06,2997441,-0.5864,1853.98,1894.05,45.85,1954.52,1772.41,1863.46,555.44
2023-10-04,HDFCBANK,1823.41,1833.0,1809.58,1831.76,4215726,-1.1495,1852.64,1889.86,43.32,1945.76,1771.71,1858.73,772.22
2023-10-05,HDFCBANK,1822.75,1828.97,1807.29,1819.95,3123889,-0.6447,1851.14,1886.59,51.07,1935.14,1771.36,1853.25,568.53
2023-10-06,HDFCBANK,1824.19,1846.72,1812.11,1819.21,2952197,-0.0407,1842.98,1882.2,49.19,1924.56,1771.67,1848.11,537.07
2023-10-09,HDFCBANK,1859.95,1881.12,1847.74,1854.13,4492661,1.9195,1841.12,1878.35,60.01,1907.2,1780.48,1843.84,833.0
2023-10-10,HDFCBANK,1804.88,1816.78,1787.9,1805.0,3428202,-2.6498,1835.3,1874.4,50.22,1888.86,1786.38,1837.62,618.79
2023-10-11,HDFCBANK,1800.66,1810.88,1797.34,1805.98,3852193,0.0543,1827.01,1867.99,44.51,1883.32,1784.68,1834.0,695.7
2023-10-12,HDFCBANK,1826.57,1856.35,1815.79,1822.25,4614633,0.9009,1822.61,1862.17,51.55,1877.0,1785.74,1831.37,840.9
2023-10-13,HDFCBANK,1831.24,1854.54,1824.38,1827.59,1025062,0.293,1822.02,1857.32,47.36,1877.0,1787.1,1832.05,187.34
2023-10-16,HDFCBANK,1857.1,1882.87,1843.48,1861.82,5780784,1.873,1828.0,1854.88,55.6,1880.61,1787.32,1833.96,1076.28
2023-10-17,HDFCBANK,1867.8,1869.06,1853.46,1860.3,4583195,-0.0816,1833.87,1852.58,46.6,1882.04,1792.01,1837.03,852.61
2023-10-18,HDFCBANK,1848.56,1889.71,1848.47,1855.9,5042817,-0.2365,1834.12,1850.23,47.56,1882.5,1796.79,1839.64,935.9
2023-10-19,HDFCBANK,1880.8,1883.84,1871.16,1871.77,4671371,0.8551,1843.66,1848.3,55.77,1886.53,1796.19,1841.36,874.37
2023-10-20,HDFCBANK,1881.54,1884.29,1855.53,1874.79,2341903,0.1613,1853.49,1846.72,52.57,1889.96,1798.87,1844.42,439.06
2023-10-23,HDFCBANK,1868.48,1890.11,1864.17,1864.98,5155455,-0.5233,1859.59,1844.24,52.85,1892.03,1799.18,1845.61,961.48
2023-10-24,HDFCBANK,1887.16,1901.35,1867.13,1878.92,3160268,0.7475,1866.93,1842.55,61.67,1896.15,1799.91,1848.03,593.79
2023-10-25,HDFCBANK,1866.38,1880.68,1857.89,1862.24,5316186,-0.8877,1866.99,1842.02,60.22,1894.1,1800.56,1847.33,990.0
2023-10-26,HDFCBANK,1841.06,1858.62,1837.94,1846.78,4551582,-0.8302,1865.05,1841.08,56.22,1892.14,1800.48,1846.31,840.58
2023-10-27,HDFCBANK,1832.52,1843.02,1819.23,1833.58,4533480,-0.7148,1861.87,1841.73,44.86,1891.88,1799.52,1845.7,831.25
2023-10-30,HDFCBANK,1861.05,1879.66,1853.63,1869.06,4028091,1.935,1861.48,1843.25,67.2,1892.61,1799.3,1845.95,752.87
2023-10-31,HDFCBANK,1785.07,1806.44,1779.8,1787.04,5146028,-4.3883,1848.94,1842.85,46.46,1896.05,1789.26,1842.65,919.62
2023-11-01,HDFCBANK,1801.7,1802.96,1797.28,1797.36,4422302,0.5775,1839.28,1842.65,45.24,1897.9,1783.96,1840.93,794.85
2023-11-02,HDFCBANK,1796.58,1814.83,1787.15,1798.62,3762208,0.0701,1827.81,1841.35,44.37,1899.24,1780.49,1839.87,676.68
2023-11-03,HDFCBANK,1754.19,1774.83,1752.38,1757.17,3230741,-2.3045,1812.8,1839.47,30.21,1906.29,1767.23,1836.76,567.7
2023-11-06,HDFCBANK,1766.88,1773.24,1761.68,1765.2,4896800,0.457,1801.15,1836.94,32.45,1908.25,1756.38,1832.32,864.38
2023-11-07,HDFCBANK,1784.0,1791.34,1755.9,1777.38,1145445,0.69,1793.12,1835.17,35.91,1909.91,1751.97,1830.94,203.59
2023-11-08,HDFCBANK,1784.4,1800.58,1783.46,1792.51,1196005,0.8513,1782.18,1832.38,35.74,1910.35,1750.18,1830.26,214.39
2023-11-09,HDFCBANK,1725.58,1734.56,1713.95,1727.56,2211668,-3.6234,1773.69,1827.72,28.34,1917.87,1733.19,1825.53,382.08
2023-11-10,HDFCBANK,1755.3,1762.51,1751.29,1761.32,3257597,1.9542,1768.54,1824.91,35.76,1918.9,1725.53,1822.22,573.77
2023-11-13,HDFCBANK,1747.01,1751.33,1736.5,1743.6,4363615,-1.0061,1760.68,1820.89,31.6,1917.16,1715.45,1816.3,760.84
2023-11-14,HDFCBANK,1753.89,1763.58,1744.61,1760.83,2046798,0.9882,1761.2,1817.82,36.23,1912.86,1709.8,1811.33,360.41
2023-11-15,HDFCBANK,1782.52,1797.39,1777.51,1779.59,2475699,1.0654,1763.26,1816.08,40.96,1907.72,1707.31,1807.52,440.57
2023-11-16,HDFCBANK,1754.5,1759.84,1730.96,1758.26,3999594,-1.1986,1760.52,1814.02,40.08,1899.54,1704.14,1801.84,703.23
2023-11-17,HDFCBANK,1769.65,1777.25,1769.47,1774.99,1282135,0.9515,1758.02,1812.55,36.97,1888.9,1704.8,1796.85,227.58
2023-11-20,HDFCBANK,1773.53,1796.08,1753.52,1765.82,3184812,-0.5166,1763.49,1809.61,46.32,1879.04,1704.74,1791.89,562.38
2023-11-21,HDFCBANK,1707.47,1730.67,1702.2,1715.73,5420516,-2.8366,1756.97,1806.63,37.55,1867.04,1700.42,1783.73,930.01
2023-11-22,HDFCBANK,1743.3,1757.61,1738.84,1744.39,3718379,1.6704,1757.09,1804.58,42.37,1854.15,1701.53,1777.84,648.63
2023-11-23,HDFCBANK,1717.68,1727.29,1700.46,1725.94,2103089,-1.0577,1752.1,1801.37,45.3,1844.16,1699.44,1771.8,362.98
2023-11-24,HDFCBANK,1705.52,1723.27,1698.32,1705.8,2230413,-1.1669,1741.56,1797.31,41.37,1837.36,1693.46,1765.41,380.46
2023-11-27,HDFCBANK,1696.59,1710.48,1692.46,1696.57,3368517,-0.5411,1732.75,1791.8,38.16,1816.78,1696.79,1756.78,571.49
2023-11-28,HDFCBANK,1700.38,1703.94,1696.28,1703.42,1998265,0.4038,1722.52,1786.57,36.63,1815.32,1689.89,1752.6,340.39
2023-11-29,HDFCBANK,1696.17,1707.87,1684.02,1702.43,1350337,-0.0581,1713.47,1781.45,45.33,1810.68,1685.04,1747.86,229.89
2023-11-30,HDFCBANK,1713.8,1730.13,1712.35,1715.92,3886004,0.7924,1713.5,1776.26,40.88,1803.28,1684.17,1743.72,666.81
2023-12-01,HDFCBANK,1687.31,1697.43,1680.35,1684.41,3222098,-1.8363,1704.93,1769.91,38.73,1804.84,1675.33,1740.08,542.73
2023-12-04,HDFCBANK,1672.08,1681.36,1667.21,1667.37,1787412,-1.0116,1696.56,1763.33,32.19,1806.42,1663.97,1735.19,298.03
2023-12-05,HDFCBANK,1665.54,1677.46,1655.16,1665.03,2773571,-0.1403,1690.74,1756.2,26.72,1804.42,1654.73,1729.57,461.81
2023-12-06,HDFCBANK,1711.78,1742.87,1687.68,1710.24,5291774,2.7153,1692.69,1751.13,41.1,1794.57,1656.36,1725.46,905.02
2023-12-07,HDFCBANK,1702.78,1710.2,1698.47,1707.89,1694509,-0.1374,1693.33,1746.5,36.87,1794.01,1654.94,1724.48,289.4
2023-12-08,HDFCBANK,1730.73,1735.66,1728.99,1734.42,5373807,1.5534,1697.9,1743.2,44.25,1790.68,1655.58,1723.13,932.04
2023-12-11,HDFCBANK,1729.86,1752.77,1723.68,1735.73,1160464,0.0755,1700.73,1738.75,54.46,1789.88,1655.6,1722.74,201.43
2023-12-12,HDFCBANK,1720.08,1729.79,1703.89,1724.4,3183826,-0.6528,1706.44,1736.66,45.17,1785.64,1656.2,1720.92,549.02
2023-12-13,HDFCBANK,1714.1,1738.84,1707.8,1718.83,4334420,-0.323,1713.79,1734.05,48.17,1776.41,1659.35,1717.88,745.01
2023-12-14,HDFCBANK,1715.49,1725.95,1712.5,1715.16,2614071,-0.2135,1720.95,1731.26,52.64,1771.08,1660.37,1715.72,448.36
2023-12-15,HDFCBANK,1731.18,1748.25,1724.53,1730.1,1799868,0.8711,1723.79,1730.36,59.15,1761.93,1665.03,1713.48,311.4
2023-12-18,HDFCBANK,1771.95,1779.88,1745.46,1764.1,1066513,1.9652,1731.82,1730.32,64.43,1761.46,1665.33,1713.39,188.14
2023-12-19,HDFCBANK,1768.0,1785.06,1746.59,1773.4,1194536,0.5272,1737.39,1730.19,66.23,1771.34,1661.21,1716.28,211.84
2023-12-20,HDFCBANK,1806.08,1827.96,1796.52,1803.52,5431267,1.6984,1747.07,1730.56,68.62,1785.8,1652.67,1719.23,979.54
2023-12-21,HDFCBANK,1785.36,1788.89,1777.62,1779.71,1809223,-1.3202,1754.97,1732.3,70.94,1793.76,1650.08,1721.92,321.99
2023-12-22,HDFCBANK,1770.87,1800.64,1755.25,1769.8,2800541,-0.5568,1762.26,1732.58,73.24,1799.59,1650.65,1725.12,495.64
2023-12-25,HDFCBANK,1748.04,1756.34,1731.68,1752.33,980149,-0.9871,1767.57,1732.87,68.53,1802.06,1653.77,1727.91,171.75
2023-12-26,HDFCBANK,1756.27,1767.06,1736.91,1760.45,1777701,0.4634,1771.9,1732.86,62.65,1805.33,1656.2,1730.76,312.96
2023-12-27,HDFCBANK,1743.94,1759.82,1742.58,1752.01,4754061,-0.4794,1770.17,1731.94,60.79,1807.13,1659.35,1733.24,832.92
2023-12-28,HDFCBANK,1766.95,1786.15,1765.99,1770.39,3664703,1.0491,1769.74,1732.34,59.16,1811.17,1660.76,1735.96,648.8
2023-12-29,HDFCBANK,1752.13,1764.82,1745.87,1747.85,4498868,-1.2732,1761.79,1731.44,52.78,1810.44,1667.83,1739.14,786.33
2024-01-01,HDFCBANK,1741.37,1750.84,1737.01,1749.29,4380653,0.0824,1757.45,1730.89,55.99,1806.09,1680.38,1743.23,766.3
2024-01-02,HDFCBANK,1761.62,1773.92,1751.14,1766.58,3236363,0.9884,1756.99,1732.58,60.88,1799.98,1696.64,1748.31,571.73
2024-01-03,HDFCBANK,1720.15,1720.78,1705.92,1716.61,6113154,-2.8286,1751.88,1731.66,50.27,1799.38,1697.88,1748.63,1049.39
2024-01-04,HDFCBANK,1773.75,1813.3,1765.3,1768.75,1957858,3.0374,1753.07,1733.08,56.38,1799.34,1704.0,1751.67,346.3
2024-01-05,HDFCBANK,1761.35,1779.44,1757.51,1762.14,3674020,-0.3737,1754.52,1734.96,49.64,1800.22,1705.89,1753.06,647.41
2024-01-08,HDFCBANK,1716.65,1734.09,1705.64,1713.26,1680020,-2.7739,1746.35,1735.52,40.46,1801.83,1702.04,1751.93,287.83
2024-01-09,HDFCBANK,1715.51,1723.96,1689.65,1717.43,3077885,0.2434,1742.01,1735.98,35.11,1802.38,1700.79,1751.59,528.61
2024-01-10,HDFCBANK,1712.78,1721.12,1708.59,1718.62,3035957,0.0693,1737.63,1736.52,38.54,1802.4,1700.75,1751.58,521.77
2024-01-11,HDFCBANK,1715.27,1752.96,1709.14,1717.02,2187016,-0.0931,1730.55,1736.56,39.78,1802.22,1701.12,1751.67,375.52
2024-01-12,HDFCBANK,1742.79,1752.97,1730.02,1741.4,5276468,1.4199,1734.09,1738.46,47.94,1802.01,1702.45,1752.23,918.84
2024-01-15,HDFCBANK,1768.0,1775.21,1745.9,1760.11,3231012,1.0744,1732.85,1741.55,49.94,1801.65,1702.42,1752.03,568.69
2024-01-16,HDFCBANK,1760.23,1795.97,1742.71,1767.85,2417060,0.4397,1733.67,1744.98,52.88,1800.92,1702.59,1751.76,427.3
2024-01-17,HDFCBANK,1779.55,1796.91,1754.33,1779.42,959547,0.6545,1743.12,1747.29,51.68,1795.37,1705.73,1750.55,170.74
2024-01-18,HDFCBANK,1774.17,1806.92,1766.48,1777.21,4582634,-0.1242,1751.66,1749.6,55.92,1794.91,1705.94,1750.43,814.43
2024-01-19,HDFCBANK,1822.49,1823.06,1817.75,1822.34,5135595,2.5394,1766.48,1752.53,62.53,1807.46,1698.65,1753.05,935.88
2024-01-22,HDFCBANK,1776.88,1797.66,1771.06,1785.38,3304356,-2.0282,1776.24,1754.18,53.02,1810.99,1698.42,1754.71,589.95
2024-01-23,HDFCBANK,1785.92,1805.87,1783.73,1789.27,3839117,0.2179,1783.08,1756.34,63.7,1814.49,1697.8,1756.15,686.92
2024-01-24,HDFCBANK,1797.02,1803.24,1789.62,1791.29,3367157,0.1129,1787.54,1758.76,55.24,1818.48,1697.74,1758.11,603.16
2024-01-25,HDFCBANK,1813.19,1827.64,1812.09,1812.21,3353959,1.1679,1793.87,1761.99,60.91,1825.09,1695.32,1760.2,607.81
2024-01-26,HDFCBANK,1790.43,1820.3,1780.65,1791.32,2757030,-1.1527,1795.57,1764.04,69.38,1828.42,1696.33,1762.38,493.87
2024-01-29,HDFCBANK,1744.75,1774.85,1729.78,1748.5,3733981,-2.3904,1791.47,1763.52,56.47,1828.41,1696.26,1762.34,652.89
2024-01-30,HDFCBANK,1749.19,1771.76,1741.92,1752.73,1331894,0.2419,1781.53,1762.83,57.02,1827.83,1695.46,1761.64,233.45
2024-01-31,HDFCBANK,1757.97,1773.36,1751.03,1760.03,1990829,0.4165,1777.91,1761.38,58.64,1826.53,1701.09,1763.81,350.39
2024-02-01,HDFCBANK,1803.55,1805.95,1781.68,1797.52,5446611,2.1301,1779.09,1761.97,60.71,1829.74,1700.76,1765.25,979.04
2024-02-02,HDFCBANK,1774.47,1789.68,1758.32,1766.22,1046831,-1.7413,1775.5,1761.85,51.11,1829.93,1700.98,1765.46,184.89
2024-02-05,HDFCBANK,1794.3,1800.48,1787.37,1795.4,4463383,1.6521,1773.1,1763.29,54.66,1830.4,1708.73,1769.56,801.36
2024-02-06,HDFCBANK,1854.33,1859.79,1851.49,1856.31,1320246,3.3926,1782.39,1766.48,61.14,1843.67,1709.35,1776.51,245.08
2024-02-07,HDFCBANK,1853.32,1853.48,1835.02,1846.92,1531852,-0.5058,1796.45,1769.65,59.89,1851.3,1714.55,1782.92,282.92
2024-02-08,HDFCBANK,1812.91,1831.34,1802.69,1814.24,2449268,-1.7694,1805.23,1771.11,48.81,1849.98,1725.59,1787.78,444.36
2024-02-09,HDFCBANK,1805.27,1822.97,1802.22,1804.33,3588693,-0.5462,1811.56,1772.99,53.03,1849.5,1732.36,1790.93,647.52
2024-02-12,HDFCBANK,1800.22,1811.36,1796.82,1805.08,1502698,0.0416,1812.64,1774.85,52.55,1850.2,1736.15,1793.18,271.25
2024-02-13,HDFCBANK,1824.22,1824.43,1810.18,1819.79,2300585,0.8149,1820.3,1776.62,54.42,1852.67,1738.88,1795.78,418.66
2024-02-14,HDFCBANK,1805.76,1810.76,1798.71,1805.18,2965454,-0.8028,1821.69,1779.58,48.89,1853.57,1740.56,1797.06,535.32
2024-02-15,HDFCBANK,1851.02,1864.3,1838.48,1845.32,3144149,2.2236,1820.12,1782.13,58.05,1860.06,1740.88,1800.47,580.2
2024-02-16,HDFCBANK,1822.25,1835.44,1803.87,1817.15,4765918,-1.5266,1815.87,1783.96,60.7,1859.45,1740.97,1800.21,866.04
2024-02-19,HDFCBANK,1768.77,1788.03,1765.88,1773.83,4018032,-2.384,1810.1,1785.98,52.93,1859.7,1739.57,1799.63,712.73
2024-02-20,HDFCBANK,1805.81,1808.54,1786.77,1801.92,4360827,1.5836,1809.75,1788.8,55.5,1860.14,1740.39,1800.26,785.79
2024-02-21,HDFCBANK,1751.07,1755.29,1734.37,1745.83,4211073,-3.1128,1801.29,1789.7,43.53,1862.56,1733.42,1797.99,735.18
2024-02-22,HDFCBANK,1738.55,1745.33,1727.43,1741.23,1868672,-0.2635,1790.07,1790.51,46.65,1863.38,1725.51,1794.44,325.38
2024-02-23,HDFCBANK,1813.36,1828.1,1801.68,1819.32,2122837,4.4848,1792.09,1793.11,52.84,1865.64,1726.04,1795.84,386.21
2024-02-26,HDFCBANK,1810.36,1823.63,1797.61,1819.41,4369514,0.0049,1788.38,1795.08,44.88,1866.2,1732.57,1799.39,794.99
2024-02-27,HDFCBANK,1790.6,1818.97,1779.24,1791.48,1452951,-1.5351,1784.72,1795.87,42.69,1864.6,1738.05,1801.33,260.29
2024-02-28,HDFCBANK,1787.79,1813.38,1782.7,1790.43,3316875,-0.0586,1787.09,1796.24,46.57,1863.34,1742.35,1802.85,593.86
2024-02-29,HDFCBANK,1790.53,1792.37,1783.39,1789.55,1334649,-0.0492,1785.32,1796.65,47.82,1863.19,1741.7,1802.45,238.84
2024-03-01,HDFCBANK,1788.38,1807.61,1772.21,1793.98,3966550,0.2475,1792.2,1795.71,48.38,1862.32,1745.35,1803.83,711.59
2024-03-04,HDFCBANK,1817.6,1826.66,1803.39,1811.09,2979100,0.9537,1802.18,1796.56,48.74,1863.05,1746.19,1804.62,539.54
2024-03-05,HDFCBANK,1781.0,1809.58,1769.57,1785.32,2297162,-1.4229,1797.32,1796.43,47.21,1854.71,1747.43,1801.07,410.12
2024-03-06,HDFCBANK,1823.41,1833.6,1821.56,1828.41,4954533,2.4136,1798.61,1797.67,47.64,1851.02,1749.27,1800.14,905.89
2024-03-07,HDFCBANK,1834.75,1844.55,1832.23,1835.1,3717019,0.3659,1804.84,1798.43,52.66,1854.1,1748.28,1801.19,682.11
2024-03-08,HDFCBANK,1854.25,1865.28,1834.55,1854.27,2943194,1.0446,1813.96,1800.53,62.85,1861.69,1745.68,1803.68,545.75
2024-03-11,HDFCBANK,1833.2,1860.14,1811.17,1838.44,2452468,-0.8537,1820.94,1803.53,56.07,1865.41,1745.3,1805.35,450.87
2024-03-12,HDFCBANK,1867.99,1879.24,1865.78,1872.26,2212009,1.8396,1832.13,1807.51,72.69,1874.88,1741.07,1807.98,414.15
2024-03-13,HDFCBANK,1859.79,1882.22,1857.32,1865.95,4759850,-0.337,1839.96,1811.04,72.25,1882.73,1739.3,1811.01,888.16
2024-03-14,HDFCBANK,1877.71,1878.09,1862.37,1873.62,2208022,0.4111,1852.58,1813.58,62.94,1888.01,1736.85,1812.43,413.7
2024-03-15,HDFCBANK,1854.71,1864.13,1838.82,1849.71,2360192,-1.2761,1855.62,1816.36,56.48,1891.44,1736.67,1814.06,436.57
2024-03-18,HDFCBANK,1823.79,1849.45,1818.18,1824.48,1270436,-1.364,1854.1,1817.33,57.14,1891.72,1741.46,1816.59,231.79
2024-03-19,HDFCBANK,1846.49,1850.45,1836.92,1842.55,4252521,0.9904,1852.43,1816.87,60.51,1894.27,1742.97,1818.62,783.55
2024-03-20,HDFCBANK,1835.86,1844.24,1830.16,1831.54,3663337,-0.5975,1851.44,1816.36,58.13,1890.48,1755.34,1822.91,670.95
2024-03-21,HDFCBANK,1803.63,1817.19,1795.83,1810.18,4430136,-1.1662,1842.58,1816.22,52.95,1882.44,1770.27,1826.35,801.93
2024-03-22,HDFCBANK,1802.7,1810.86,1782.6,1794.34,3157827,-0.8751,1832.35,1815.89,46.94,1882.93,1767.28,1825.11,566.62
2024-03-25,HDFCBANK,1818.21,1825.78,1808.83,1812.39,2991655,1.0059,1823.6,1816.14,55.09,1882.81,1766.7,1824.75,542.2
2024-03-26,HDFCBANK,1791.58,1819.69,1775.1,1796.89,2473535,-0.8552,1816.05,1815.37,43.39,1882.48,1767.57,1825.02,444.47
2024-03-27,HDFCBANK,1788.7,1808.22,1788.02,1794.33,4389957,-0.1425,1811.75,1815.01,41.3,1882.2,1768.24,1825.22,787.7
2024-03-28,HDFCBANK,1788.38,1800.89,1787.12,1795.1,4910749,0.0429,1804.97,1813.34,36.3,1881.8,1769.2,1825.5,881.53
2024-03-29,HDFCBANK,1741.62,1750.67,1718.56,1747.94,3829381,-2.6272,1793.02,1811.03,31.7,1888.04,1758.35,1823.2,669.35
2024-04-01,HDFCBANK,1716.94,1732.48,1698.7,1712.69,5356314,-2.0167,1779.1,1808.99,17.92,1899.78,1736.77,1818.28,917.37
2024-04-02,HDFCBANK,1720.63,1727.69,1712.67,1721.15,3987834,0.494,1768.64,1806.3,21.14,1906.48,1723.65,1815.07,686.37
2024-04-03,HDFCBANK,1708.67,1720.1,1687.21,1703.85,2111357,-1.0051,1753.14,1804.9,17.41,1912.57,1705.11,1808.84,359.74
2024-04-04,HDFCBANK,1733.89,1736.02,1726.38,1729.63,5032145,1.513,1743.53,1804.51,27.11,1912.28,1694.85,1803.57,870.37
2024-04-05,HDFCBANK,1755.41,1768.58,1744.98,1753.58,3327750,1.3847,1737.71,1802.32,36.42,1906.68,1690.38,1798.53,583.55
2024-04-08,HDFCBANK,1775.02,1786.88,1761.9,1771.72,2684354,1.0345,1734.37,1800.73,36.44,1902.27,1688.12,1795.2,475.59
2024-04-09,HDFCBANK,1809.08,1818.17,1802.21,1817.84,1025757,2.6031,1744.35,1801.61,47.69,1893.92,1691.02,1792.47,186.47
2024-04-10,HDFCBANK,1812.7,1842.64,1808.85,1816.12,4274191,-0.0946,1759.13,1802.47,51.07,1886.14,1693.82,1789.98,776.24
2024-04-11,HDFCBANK,1835.63,1880.52,1825.11,1833.1,3278223,0.935,1775.12,1803.92,56.98,1878.23,1697.69,1787.96,600.93
2024-04-12,HDFCBANK,1809.64,1844.75,1798.43,1818.56,2508899,-0.7932,1791.51,1804.74,51.12,1873.19,1699.61,1786.4,456.26
2024-04-15,HDFCBANK,1873.71,1893.34,1858.01,1882.5,5257139,3.516,1813.35,1807.12,63.27,1884.88,1693.72,1789.3,989.66
2024-04-16,HDFCBANK,1942.75,1954.05,1935.27,1935.94,5716044,2.8388,1839.4,1812.14,68.95,1907.87,1680.06,1793.97,1106.59
2024-04-17,HDFCBANK,1940.24,1941.94,1924.74,1936.68,2602710,0.0382,1862.96,1815.75,68.95,1929.03,1669.42,1799.23,504.06
2024-04-18,HDFCBANK,1943.05,1955.77,1939.63,1947.62,2686027,0.5649,1881.5,1819.5,79.6,1951.91,1660.29,1806.1,523.14
2024-04-19,HDFCBANK,1989.21,2008.17,1976.46,1985.48,5008029,1.9439,1905.7,1823.87,90.13,1981.85,1649.46,1815.66,994.33
2024-04-22,HDFCBANK,1987.63,1991.57,1979.76,1981.83,4346359,-0.1838,1926.94,1828.65,88.9,2006.14,1642.11,1824.13,861.37
2024-04-23,HDFCBANK,1960.33,1975.88,1955.87,1964.12,4689835,-0.8936,1947.74,1831.71,88.79,2024.34,1640.64,1832.49,921.14
2024-04-24,HDFCBANK,1979.51,1995.8,1975.27,1988.74,1244755,1.2535,1962.92,1835.81,88.75,2045.29,1639.13,1842.21,247.55
2024-04-25,HDFCBANK,1999.99,2016.81,1975.32,1991.37,955953,0.1322,1970.83,1839.73,87.98,2064.28,1639.77,1852.02,190.37
2024-04-26,HDFCBANK,1993.82,2020.91,1982.58,1996.91,3791240,0.2782,1979.44,1844.64,87.48,2080.2,1648.74,1864.47,757.08
2024-04-29,HDFCBANK,1966.39,1997.08,1965.36,1974.16,1143843,-1.1393,1983.23,1849.63,78.21,2086.12,1668.97,1877.54,225.81
2024-04-30,HDFCBANK,1927.52,1939.04,1910.65,1927.68,4205257,-2.3544,1974.97,1852.47,67.33,2083.91,1691.83,1887.87,810.64
2024-05-01,HDFCBANK,1939.68,1943.47,1926.18,1934.49,1607306,0.3533,1968.21,1855.9,66.27,2076.04,1722.77,1899.4,310.93
2024-05-02,HDFCBANK,1954.13,2008.2,1945.41,1959.58,5474632,1.297,1967.56,1860.88,71.88,2070.08,1751.72,1910.9,1072.8
2024-05-03,HDFCBANK,1949.33,1958.29,1946.06,1953.83,2413722,-0.2934,1962.57,1866.19,63.51,2062.67,1779.16,1920.91,471.6
2024-05-06,HDFCBANK,1988.82,1993.98,1977.61,1993.95,1438265,2.0534,1962.94,1872.25,61.57,2058.56,1805.49,1932.02,286.78
2024-05-07,HDFCBANK,1984.54,1986.64,1961.03,1974.83,1424235,-0.9589,1959.79,1878.18,57.09,2055.6,1824.15,1939.87,281.26
2024-05-08,HDFCBANK,1940.43,1947.13,1920.06,1946.32,3277322,-1.4437,1955.81,1883.24,49.77,2046.38,1846.39,1946.38,637.87
2024-05-09,HDFCBANK,1946.38,1966.27,1943.44,1944.91,4835167,-0.0724,1958.27,1888.24,41.89,2036.62,1867.33,1951.98,940.4
2024-05-10,HDFCBANK,1951.35,1959.71,1937.98,1943.09,834036,-0.0936,1959.5,1894.74,42.2,2015.4,1901.0,1958.2,162.06
2024-05-13,HDFCBANK,1957.64,1974.06,1955.62,1964.58,3879546,1.106,1960.22,1903.14,50.09,2007.06,1917.55,1962.31,762.17
2024-05-14,HDFCBANK,1952.96,1963.2,1938.51,1943.81,4014665,-1.0572,1958.78,1910.56,40.95,2006.61,1918.79,1962.7,780.37
2024-05-15,HDFCBANK,1990.71,2004.91,1980.64,1981.84,2920180,1.9565,1957.05,1919.83,48.32,2007.86,1922.05,1964.96,578.73
2024-05-16,HDFCBANK,2045.46,2054.52,2037.27,2037.62,1145196,2.8146,1966.02,1930.09,56.1,2022.41,1916.5,1969.46,233.35
2024-05-17,HDFCBANK,2031.14,2043.1,2022.08,2036.95,1327488,-0.0329,1978.97,1939.54,60.07,2032.7,1911.36,1972.03,270.4
2024-05-20,HDFCBANK,2076.14,2077.2,2049.9,2073.36,4206974,1.7875,1997.32,1949.59,74.14,2052.33,1900.88,1976.61,872.26
2024-05-21,HDFCBANK,2048.7,2050.07,2029.37,2043.37,3965593,-1.4464,2011.65,1957.11,66.75,2061.65,1899.49,1980.57,810.32
2024-05-22,HDFCBANK,2084.89,2086.51,2073.77,2074.81,3244285,1.5386,2027.39,1965.73,67.39,2076.26,1893.49,1984.87,673.13
